Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
397a5323b13d9419954553dfc9b64358	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia; s__uncultured_bacterium	0.7863414234919446
25da903025223a7dcafde20fbf23eefc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.9876028511221726
f76d4d53814f1d56781a221e5d83b7af	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium	0.7804882165761081
1558e3c18758f8706ea6214b3b330c5c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus	0.869268259208151
dfd4767fbd8c408de1a9f31ad6779bae	d__Bacteria; p__Rs-K70_termite_group; c__Rs-K70_termite_group; o__Rs-K70_termite_group; f__Rs-K70_termite_group; g__Rs-K70_termite_group	0.9999968635142047
cbd4fe778c13e6111de7b7d14d5c2ffb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Blattella_germanica	0.9483795279062129
fa49e62249917dfb0c7d24aee837bc50	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium	0.8026561425922597
1088386b17d90bd0a730b183e8633afa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9998408139851779
2d671fa6568545666e92025ee4a4adbf	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_Planctomycetaceae	0.9982685070671813
f78799c350f317efb16bcd5984b0fe98	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.999988291540647
7f92ba6a8d32c6721c685500ef306009	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9999999997324167
a899f971bae5a6bf1859911a9789ad1d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999836843328345
7405cd12bcfa72df6728394458f75a13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium	0.9120747492610898
935f11afec13786e604c93ea6c383b48	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_Desulfovibrionaceae	0.7600836603620905
dc9747be570690ce93e2f6eb9ad81665	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_rumen	0.8489668361248854
b67cfd34d456c04b2bc10ecbb99d6381	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.9999975659588113
85d8d5be6542edd39e00b954d814394a	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.9827142691241828
af4f7d58e1a0c8609f8b1268a02d4b54	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__human_gut	0.991923192497326
9a993c4467a8a167af35e2027c21bf8b	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_Planctomycetaceae	0.999996961099568
60277de5a81ac74f3bcc5fcacd3ef8fa	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004; s__uncultured_Bacteroidetes	0.8954902007188222
7bbb03fcf2c5bd02a51d1957ddb9543d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.9977079790126752
b9c860b5642fcfe7544ed321fa3459e5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_bacterium	0.9206919588162168
9c6d0532aa4c70e3508f05d1c0119305	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999975036562
64b832be56f3b364bb3edf0010ba96a3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999651764954535
700ea7df7b20ab25b6cba3ea4f2e68db	d__Bacteria; p__Firmicutes; c__Clostridia	0.999853131666099
bc1439589d84d9fcf87cf3a5d006bae8	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_Desulfovibrionaceae	0.8600699886290327
6270ca56391b27dface52a5bc6fb46df	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.9988397338999014
1a0b71306cd757da43bc7f8c94179283	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_delta	0.9340887338934687
419017660cfa51c2a5fa9dddc5d5d46b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999983475330503
d574cbfbb82720a02d86f420ef566b4e	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_proteobacterium	0.728480794402103
960050bf85c3b1d2ca4810fe4d4ee87d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Shuttleworthia; s__uncultured_bacterium	0.8950229751169538
c2154ded69da9ba34226bc15641d31f4	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_planctomycete	0.986762836163741
